firstseen	lastseen	srcip	dstip	proto	sport	dport	pkts	bytes
2013-04-15 08:59:42	2013-04-15 08:59:42	10.13.77.49	172.20.0.2	6	58437	3389	1	58
2013-04-15 08:59:43	2013-04-15 08:59:43	10.13.77.49	172.20.0.2	6	58438	3389	1	58
2013-04-15 08:59:45	2013-04-15 08:59:45	10.13.77.49	172.20.0.2	6	58439	3389	1	58
2013-04-15 08:59:46	2013-04-15 08:59:46	10.13.77.49	172.20.0.2	6	58440	3389	1	58
2013-04-15 08:59:48	2013-04-15 08:59:48	10.13.77.49	172.20.0.2	6	58441	3389	1	58
2013-04-15 08:59:49	2013-04-15 08:59:49	10.13.77.49	172.20.0.2	6	58442	3389	1	58
2013-04-15 08:59:51	2013-04-15 08:59:51	10.13.77.49	172.20.0.2	6	58443	3389	1	58
2013-04-15 08:59:52	2013-04-15 08:59:52	10.13.77.49	172.20.0.2	6	58444	3389	1	58
2013-04-15 08:59:54	2013-04-15 08:59:54	10.13.77.49	172.20.0.2	6	58445	3389	2	112
2013-04-15 08:59:55	2013-04-15 08:59:55	10.13.77.49	172.20.0.2	6	58446	3389	1	58
2013-04-15 08:59:56	2013-04-15 08:59:56	10.13.77.49	172.20.0.2	6	58447	3389	1	58
2013-04-15 08:59:58	2013-04-15 08:59:58	10.13.77.49	172.20.0.2	6	58448	3389	1	58
2013-04-15 08:59:59	2013-04-15 08:59:59	10.13.77.49	172.20.0.2	6	58449	3389	1	58
2013-04-15 09:00:01	2013-04-15 09:00:01	10.13.77.49	172.20.0.2	6	58450	3389	1	58
2013-04-15 09:00:02	2013-04-15 09:00:02	10.13.77.49	172.20.0.2	6	58451	3389	1	58
2013-04-15 09:00:04	2013-04-15 09:00:04	10.13.77.49	172.20.0.2	6	58452	3389	1	58
2013-04-15 09:00:05	2013-04-15 09:00:05	10.13.77.49	172.20.0.2	6	58453	3389	1	58
2013-04-15 09:00:07	2013-04-15 09:00:07	10.13.77.49	172.20.0.2	6	58454	3389	1	58
2013-04-15 09:00:08	2013-04-15 09:00:08	10.13.77.49	172.20.0.2	6	58455	3389	1	58
2013-04-15 09:00:10	2013-04-15 09:00:10	10.13.77.49	172.20.0.2	6	58456	3389	1	58
2013-04-15 09:00:12	2013-04-15 09:00:12	10.13.77.49	172.20.0.2	6	58457	3389	1	58
2013-04-15 09:00:13	2013-04-15 09:00:13	10.13.77.49	172.20.0.2	6	58458	3389	1	58
2013-04-15 09:00:14	2013-04-15 09:00:14	10.13.77.49	172.20.0.2	6	58459	3389	1	58
2013-04-15 09:00:16	2013-04-15 09:00:16	10.13.77.49	172.20.0.2	6	58460	3389	1	58
2013-04-15 09:00:17	2013-04-15 09:00:17	10.13.77.49	172.20.0.2	6	58206	3389	1	58
2013-04-15 09:00:19	2013-04-15 09:00:19	10.13.77.49	172.20.0.2	6	58207	3389	1	58
2013-04-15 09:00:20	2013-04-15 09:00:20	10.13.77.49	172.20.0.2	6	58208	3389	1	58
2013-04-15 09:00:22	2013-04-15 09:00:22	10.13.77.49	172.20.0.2	6	58209	3389	1	58
2013-04-15 09:00:23	2013-04-15 09:00:23	10.13.77.49	172.20.0.2	6	58210	3389	1	58
2013-04-15 09:00:25	2013-04-15 09:00:25	10.13.77.49	172.20.0.2	6	58211	3389	2	112
2013-04-15 09:00:26	2013-04-15 09:00:26	10.13.77.49	172.20.0.2	6	58212	3389	1	58
2013-04-15 09:00:28	2013-04-15 09:00:28	10.13.77.49	172.20.0.2	6	58213	3389	1	58
2013-04-15 09:00:29	2013-04-15 09:00:29	10.13.77.49	172.20.0.2	6	58214	3389	1	58
2013-04-15 09:00:31	2013-04-15 09:00:31	10.13.77.49	172.20.0.2	6	58215	3389	1	58
2013-04-15 09:00:32	2013-04-15 09:00:32	10.13.77.49	172.20.0.2	6	58216	3389	1	58
2013-04-15 09:00:34	2013-04-15 09:00:34	10.13.77.49	172.20.0.2	6	58217	3389	1	58
2013-04-15 09:00:35	2013-04-15 09:00:35	10.13.77.49	172.20.0.2	6	58218	3389	1	58
2013-04-15 09:00:37	2013-04-15 09:00:37	10.13.77.49	172.20.0.2	6	58219	3389	1	58
2013-04-15 09:00:38	2013-04-15 09:00:38	10.13.77.49	172.20.0.2	6	58220	3389	1	58
2013-04-15 09:00:40	2013-04-15 09:00:40	10.13.77.49	172.20.0.2	6	58221	3389	1	58
2013-04-15 09:00:41	2013-04-15 09:00:41	10.13.77.49	172.20.0.2	6	58222	3389	1	58
2013-04-15 09:00:43	2013-04-15 09:00:43	10.13.77.49	172.20.0.2	6	58223	3389	1	58
2013-04-15 09:00:44	2013-04-15 09:00:44	10.13.77.49	172.20.0.2	6	58224	3389	1	58
2013-04-15 09:00:46	2013-04-15 09:00:46	10.13.77.49	172.20.0.2	6	58225	3389	1	58
2013-04-15 09:00:47	2013-04-15 09:00:47	10.13.77.49	172.20.0.2	6	58226	3389	1	58
2013-04-15 09:00:49	2013-04-15 09:00:49	10.13.77.49	172.20.0.2	6	58227	3389	1	58
2013-04-15 09:00:50	2013-04-15 09:00:50	10.13.77.49	172.20.0.2	6	58228	3389	1	58
2013-04-15 09:00:52	2013-04-15 09:00:52	10.13.77.49	172.20.0.2	6	58229	3389	1	58
2013-04-15 09:00:53	2013-04-15 09:00:53	10.13.77.49	172.20.0.2	6	58230	3389	1	58
2013-04-15 09:00:55	2013-04-15 09:00:55	10.13.77.49	172.20.0.2	6	58231	3389	1	58
2013-04-15 09:00:56	2013-04-15 09:00:56	10.13.77.49	172.20.0.2	6	58232	3389	2	112
2013-04-15 09:00:58	2013-04-15 09:00:58	10.13.77.49	172.20.0.2	6	58233	3389	1	58
2013-04-15 09:00:59	2013-04-15 09:00:59	10.13.77.49	172.20.0.2	6	58234	3389	1	58
2013-04-15 09:01:01	2013-04-15 09:01:01	10.13.77.49	172.20.0.2	6	58235	3389	1	58
2013-04-15 09:01:02	2013-04-15 09:01:02	10.13.77.49	172.20.0.2	6	58236	3389	1	58
2013-04-15 09:01:04	2013-04-15 09:01:04	10.13.77.49	172.20.0.2	6	58237	3389	1	58
2013-04-15 09:01:05	2013-04-15 09:01:05	10.13.77.49	172.20.0.2	6	58238	3389	1	58
2013-04-15 09:01:07	2013-04-15 09:01:07	10.13.77.49	172.20.0.2	6	58239	3389	1	58
2013-04-15 09:01:08	2013-04-15 09:01:08	10.13.77.49	172.20.0.2	6	58240	3389	1	58
2013-04-15 09:01:10	2013-04-15 09:01:10	10.13.77.49	172.20.0.2	6	58241	3389	1	58
2013-04-15 09:01:11	2013-04-15 09:01:11	10.13.77.49	172.20.0.2	6	58242	3389	1	58
2013-04-15 09:01:13	2013-04-15 09:01:13	10.13.77.49	172.20.0.2	6	58243	3389	1	58
2013-04-15 09:01:14	2013-04-15 09:01:14	10.13.77.49	172.20.0.2	6	58244	3389	1	58
2013-04-15 09:01:16	2013-04-15 09:01:16	10.13.77.49	172.20.0.2	6	58245	3389	1	58
2013-04-15 09:01:17	2013-04-15 09:01:17	10.13.77.49	172.20.0.2	6	58246	3389	1	58
2013-04-15 09:01:19	2013-04-15 09:01:19	10.13.77.49	172.20.0.2	6	58247	3389	1	58
2013-04-15 09:01:20	2013-04-15 09:01:20	10.13.77.49	172.20.0.2	6	58248	3389	1	58
2013-04-15 09:01:22	2013-04-15 09:01:22	10.13.77.49	172.20.0.2	6	58249	3389	1	58
2013-04-15 09:01:23	2013-04-15 09:01:23	10.13.77.49	172.20.0.2	6	58250	3389	1	58
2013-04-15 09:01:25	2013-04-15 09:01:25	10.13.77.49	172.20.0.2	6	58251	3389	1	58
2013-04-15 09:01:26	2013-04-15 09:01:26	10.13.77.49	172.20.0.2	6	58252	3389	1	58
2013-04-15 09:01:28	2013-04-15 09:01:28	10.13.77.49	172.20.0.2	6	58253	3389	2	112
2013-04-15 09:01:29	2013-04-15 09:01:29	10.13.77.49	172.20.0.2	6	58254	3389	1	58
2013-04-15 09:01:30	2013-04-15 09:01:30	10.13.77.49	172.20.0.2	6	58255	3389	1	58
2013-04-15 09:01:32	2013-04-15 09:01:32	10.13.77.49	172.20.0.2	6	58256	3389	1	58
2013-04-15 09:01:33	2013-04-15 09:01:33	10.13.77.49	172.20.0.2	6	58257	3389	1	58
2013-04-15 09:01:35	2013-04-15 09:01:35	10.13.77.49	172.20.0.2	6	58258	3389	1	58
2013-04-15 09:01:36	2013-04-15 09:01:36	10.13.77.49	172.20.0.2	6	58259	3389	1	58
2013-04-15 09:01:38	2013-04-15 09:01:38	10.13.77.49	172.20.0.2	6	58260	3389	1	58
2013-04-15 09:01:39	2013-04-15 09:01:39	10.13.77.49	172.20.0.2	6	58261	3389	1	58
2013-04-15 09:01:41	2013-04-15 09:01:41	10.13.77.49	172.20.0.2	6	58262	3389	1	58
2013-04-15 09:01:42	2013-04-15 09:01:42	10.13.77.49	172.20.0.2	6	58263	3389	1	58
2013-04-15 09:01:44	2013-04-15 09:01:44	10.13.77.49	172.20.0.2	6	58264	3389	1	58
2013-04-15 09:01:45	2013-04-15 09:01:45	10.13.77.49	172.20.0.2	6	58265	3389	1	58
2013-04-15 09:01:47	2013-04-15 09:01:47	10.13.77.49	172.20.0.2	6	58266	3389	1	58
2013-04-15 09:01:48	2013-04-15 09:01:48	10.13.77.49	172.20.0.2	6	58267	3389	1	58
2013-04-15 09:01:50	2013-04-15 09:01:50	10.13.77.49	172.20.0.2	6	58268	3389	1	58
2013-04-15 09:01:51	2013-04-15 09:01:51	10.13.77.49	172.20.0.2	6	58269	3389	1	58
2013-04-15 09:01:53	2013-04-15 09:01:53	10.13.77.49	172.20.0.2	6	58270	3389	1	58
2013-04-15 09:01:54	2013-04-15 09:01:54	10.13.77.49	172.20.0.2	6	58271	3389	1	58
2013-04-15 09:01:56	2013-04-15 09:01:56	10.13.77.49	172.20.0.2	6	58272	3389	1	58
2013-04-15 09:01:57	2013-04-15 09:01:57	10.13.77.49	172.20.0.2	6	58273	3389	1	58
2013-04-15 09:01:59	2013-04-15 09:01:59	10.13.77.49	172.20.0.2	6	58274	3389	2	112
2013-04-15 09:02:00	2013-04-15 09:02:00	10.13.77.49	172.20.0.2	6	58275	3389	1	58
2013-04-15 09:02:02	2013-04-15 09:02:02	10.13.77.49	172.20.0.2	6	58276	3389	1	58
2013-04-15 09:02:03	2013-04-15 09:02:03	10.13.77.49	172.20.0.2	6	58277	3389	1	58
2013-04-15 09:02:05	2013-04-15 09:02:05	10.13.77.49	172.20.0.2	6	58278	3389	1	58
2013-04-15 09:02:06	2013-04-15 09:02:06	10.13.77.49	172.20.0.2	6	58279	3389	1	58
2013-04-15 09:02:08	2013-04-15 09:02:08	10.13.77.49	172.20.0.2	6	58280	3389	1	58
2013-04-15 09:02:09	2013-04-15 09:02:09	10.13.77.49	172.20.0.2	6	58281	3389	1	58
2013-04-15 09:02:10	2013-04-15 09:02:10	10.13.77.49	172.20.0.2	6	58282	3389	1	58
2013-04-15 09:02:12	2013-04-15 09:02:12	10.13.77.49	172.20.0.2	6	58283	3389	1	58
2013-04-15 09:02:14	2013-04-15 09:02:14	10.13.77.49	172.20.0.2	6	58284	3389	1	58
2013-04-15 09:02:15	2013-04-15 09:02:15	10.13.77.49	172.20.0.2	6	58285	3389	1	58
2013-04-15 09:02:17	2013-04-15 09:02:17	10.13.77.49	172.20.0.2	6	58286	3389	1	58
2013-04-15 09:02:18	2013-04-15 09:02:18	10.13.77.49	172.20.0.2	6	58287	3389	1	58
2013-04-15 09:02:19	2013-04-15 09:02:19	10.13.77.49	172.20.0.2	6	58288	3389	1	58
2013-04-15 09:02:21	2013-04-15 09:02:21	10.13.77.49	172.20.0.2	6	58289	3389	1	58
2013-04-15 09:02:23	2013-04-15 09:02:23	10.13.77.49	172.20.0.2	6	58290	3389	1	58
2013-04-15 09:02:24	2013-04-15 09:02:24	10.13.77.49	172.20.0.2	6	58291	3389	1	58
2013-04-15 09:02:26	2013-04-15 09:02:26	10.13.77.49	172.20.0.2	6	58292	3389	1	58
2013-04-15 09:02:27	2013-04-15 09:02:27	10.13.77.49	172.20.0.2	6	58293	3389	1	58
2013-04-15 09:02:28	2013-04-15 09:02:28	10.13.77.49	172.20.0.2	6	58294	3389	1	58
2013-04-15 09:02:30	2013-04-15 09:02:30	10.13.77.49	172.20.0.2	6	58295	3389	2	112
2013-04-15 09:02:31	2013-04-15 09:02:31	10.13.77.49	172.20.0.2	6	58296	3389	1	58
2013-04-15 09:02:33	2013-04-15 09:02:33	10.13.77.49	172.20.0.2	6	58297	3389	1	58
2013-04-15 09:02:34	2013-04-15 09:02:34	10.13.77.49	172.20.0.2	6	58298	3389	1	58
2013-04-15 09:02:36	2013-04-15 09:02:36	10.13.77.49	172.20.0.2	6	58299	3389	1	58
2013-04-15 09:02:37	2013-04-15 09:02:37	10.13.77.49	172.20.0.2	6	58300	3389	1	58
2013-04-15 09:02:39	2013-04-15 09:02:39	10.13.77.49	172.20.0.2	6	58301	3389	1	58
2013-04-15 09:02:40	2013-04-15 09:02:40	10.13.77.49	172.20.0.2	6	58302	3389	1	58
2013-04-15 09:02:42	2013-04-15 09:02:42	10.13.77.49	172.20.0.2	6	58303	3389	1	58
2013-04-15 09:02:43	2013-04-15 09:02:43	10.13.77.49	172.20.0.2	6	58304	3389	1	58
2013-04-15 09:02:45	2013-04-15 09:02:45	10.13.77.49	172.20.0.2	6	58305	3389	1	58
2013-04-15 09:02:46	2013-04-15 09:02:46	10.13.77.49	172.20.0.2	6	58306	3389	1	58
2013-04-15 09:02:48	2013-04-15 09:02:48	10.13.77.49	172.20.0.2	6	58307	3389	1	58
2013-04-15 09:02:49	2013-04-15 09:02:49	10.13.77.49	172.20.0.2	6	58308	3389	1	58
2013-04-15 09:02:51	2013-04-15 09:02:51	10.13.77.49	172.20.0.2	6	58309	3389	1	58
2013-04-15 09:02:52	2013-04-15 09:02:52	10.13.77.49	172.20.0.2	6	58310	3389	1	58
2013-04-15 09:02:54	2013-04-15 09:02:54	10.13.77.49	172.20.0.2	6	58311	3389	1	58
2013-04-15 09:02:55	2013-04-15 09:02:55	10.13.77.49	172.20.0.2	6	58312	3389	1	58
2013-04-15 09:02:57	2013-04-15 09:02:57	10.13.77.49	172.20.0.2	6	58313	3389	1	58
2013-04-15 09:02:58	2013-04-15 09:02:58	10.13.77.49	172.20.0.2	6	58314	3389	1	58
2013-04-15 09:03:00	2013-04-15 09:03:00	10.13.77.49	172.20.0.2	6	58315	3389	1	58
2013-04-15 09:03:01	2013-04-15 09:03:01	10.13.77.49	172.20.0.2	6	58316	3389	2	112
2013-04-15 09:03:03	2013-04-15 09:03:03	10.13.77.49	172.20.0.2	6	58317	3389	1	58
2013-04-15 09:03:04	2013-04-15 09:03:04	10.13.77.49	172.20.0.2	6	58318	3389	1	58
2013-04-15 09:03:06	2013-04-15 09:03:06	10.13.77.49	172.20.0.2	6	58319	3389	1	58
2013-04-15 09:03:07	2013-04-15 09:03:07	10.13.77.49	172.20.0.2	6	58320	3389	1	58
2013-04-15 09:03:09	2013-04-15 09:03:09	10.13.77.49	172.20.0.2	6	58321	3389	1	58
2013-04-15 09:03:10	2013-04-15 09:03:10	10.13.77.49	172.20.0.2	6	58322	3389	1	58
2013-04-15 09:03:12	2013-04-15 09:03:12	10.13.77.49	172.20.0.2	6	58323	3389	1	58
2013-04-15 09:03:13	2013-04-15 09:03:13	10.13.77.49	172.20.0.2	6	58324	3389	1	58
2013-04-15 09:03:15	2013-04-15 09:03:15	10.13.77.49	172.20.0.2	6	58325	3389	1	58
2013-04-15 09:03:16	2013-04-15 09:03:16	10.13.77.49	172.20.0.2	6	58326	3389	1	58
2013-04-15 09:03:18	2013-04-15 09:03:18	10.13.77.49	172.20.0.2	6	58327	3389	1	58
2013-04-15 09:03:19	2013-04-15 09:03:19	10.13.77.49	172.20.0.2	6	58328	3389	1	58
2013-04-15 09:03:21	2013-04-15 09:03:21	10.13.77.49	172.20.0.2	6	58329	3389	1	58
2013-04-15 09:03:22	2013-04-15 09:03:22	10.13.77.49	172.20.0.2	6	58330	3389	1	58
2013-04-15 09:03:24	2013-04-15 09:03:24	10.13.77.49	172.20.0.2	6	58331	3389	1	58
2013-04-15 09:03:25	2013-04-15 09:03:25	10.13.77.49	172.20.0.2	6	58332	3389	1	58
2013-04-15 09:03:27	2013-04-15 09:03:27	10.13.77.49	172.20.0.2	6	58333	3389	1	58
2013-04-15 09:03:28	2013-04-15 09:03:28	10.13.77.49	172.20.0.2	6	58334	3389	1	58
2013-04-15 09:03:30	2013-04-15 09:03:30	10.13.77.49	172.20.0.2	6	58335	3389	1	58
2013-04-15 09:03:31	2013-04-15 09:03:31	10.13.77.49	172.20.0.2	6	58336	3389	1	58
2013-04-15 09:03:33	2013-04-15 09:03:33	10.13.77.49	172.20.0.2	6	58337	3389	2	112
2013-04-15 09:03:34	2013-04-15 09:03:34	10.13.77.49	172.20.0.2	6	58338	3389	1	58
2013-04-15 09:03:35	2013-04-15 09:03:35	10.13.77.49	172.20.0.2	6	58339	3389	1	58
2013-04-15 09:03:37	2013-04-15 09:03:37	10.13.77.49	172.20.0.2	6	58340	3389	1	58
2013-04-15 09:03:38	2013-04-15 09:03:38	10.13.77.49	172.20.0.2	6	58341	3389	1	58
2013-04-15 09:03:40	2013-04-15 09:03:40	10.13.77.49	172.20.0.2	6	58342	3389	1	58
2013-04-15 09:03:41	2013-04-15 09:03:41	10.13.77.49	172.20.0.2	6	58343	3389	1	58
2013-04-15 09:03:43	2013-04-15 09:03:43	10.13.77.49	172.20.0.2	6	58344	3389	1	58
2013-04-15 09:03:44	2013-04-15 09:03:44	10.13.77.49	172.20.0.2	6	58345	3389	1	58
2013-04-15 09:03:46	2013-04-15 09:03:46	10.13.77.49	172.20.0.2	6	58346	3389	1	58
2013-04-15 09:03:47	2013-04-15 09:03:47	10.13.77.49	172.20.0.2	6	58347	3389	1	58
2013-04-15 09:03:49	2013-04-15 09:03:49	10.13.77.49	172.20.0.2	6	58348	3389	1	58
2013-04-15 09:03:50	2013-04-15 09:03:50	10.13.77.49	172.20.0.2	6	58349	3389	1	58
2013-04-15 09:03:52	2013-04-15 09:03:52	10.13.77.49	172.20.0.2	6	58350	3389	1	58
2013-04-15 09:03:53	2013-04-15 09:03:53	10.13.77.49	172.20.0.2	6	58351	3389	1	58
2013-04-15 09:03:55	2013-04-15 09:03:55	10.13.77.49	172.20.0.2	6	58352	3389	1	58
2013-04-15 09:03:56	2013-04-15 09:03:56	10.13.77.49	172.20.0.2	6	58353	3389	1	58
2013-04-15 09:03:58	2013-04-15 09:03:58	10.13.77.49	172.20.0.2	6	58354	3389	1	58
2013-04-15 09:03:59	2013-04-15 09:03:59	10.13.77.49	172.20.0.2	6	58355	3389	1	58
2013-04-15 09:04:01	2013-04-15 09:04:01	10.13.77.49	172.20.0.2	6	58356	3389	1	58
2013-04-15 09:04:02	2013-04-15 09:04:02	10.13.77.49	172.20.0.2	6	58357	3389	1	58
2013-04-15 09:04:04	2013-04-15 09:04:04	10.13.77.49	172.20.0.2	6	58358	3389	2	112
2013-04-15 09:04:05	2013-04-15 09:04:05	10.13.77.49	172.20.0.2	6	58359	3389	1	58
2013-04-15 09:04:07	2013-04-15 09:04:07	10.13.77.49	172.20.0.2	6	58360	3389	1	58
2013-04-15 09:04:08	2013-04-15 09:04:08	10.13.77.49	172.20.0.2	6	58361	3389	1	58
2013-04-15 09:04:10	2013-04-15 09:04:10	10.13.77.49	172.20.0.2	6	58362	3389	1	58
2013-04-15 09:04:11	2013-04-15 09:04:11	10.13.77.49	172.20.0.2	6	58363	3389	1	58
2013-04-15 09:04:13	2013-04-15 09:04:13	10.13.77.49	172.20.0.2	6	58364	3389	1	58
2013-04-15 09:04:14	2013-04-15 09:04:14	10.13.77.49	172.20.0.2	6	58365	3389	1	58
2013-04-15 09:04:16	2013-04-15 09:04:16	10.13.77.49	172.20.0.2	6	58366	3389	1	58
2013-04-15 09:04:17	2013-04-15 09:04:17	10.13.77.49	172.20.0.2	6	58367	3389	1	58
2013-04-15 09:04:19	2013-04-15 09:04:19	10.13.77.49	172.20.0.2	6	58368	3389	1	58
2013-04-15 09:04:20	2013-04-15 09:04:20	10.13.77.49	172.20.0.2	6	58369	3389	1	58
2013-04-15 09:04:22	2013-04-15 09:04:22	10.13.77.49	172.20.0.2	6	58370	3389	1	58
2013-04-15 09:04:23	2013-04-15 09:04:23	10.13.77.49	172.20.0.2	6	58371	3389	1	58
2013-04-15 09:04:25	2013-04-15 09:04:25	10.13.77.49	172.20.0.2	6	58372	3389	1	58
2013-04-15 09:04:26	2013-04-15 09:04:26	10.13.77.49	172.20.0.2	6	58373	3389	1	58
2013-04-15 09:04:28	2013-04-15 09:04:28	10.13.77.49	172.20.0.2	6	58374	3389	1	58
2013-04-15 09:04:29	2013-04-15 09:04:29	10.13.77.49	172.20.0.2	6	58375	3389	1	58
2013-04-15 09:04:31	2013-04-15 09:04:31	10.13.77.49	172.20.0.2	6	58376	3389	1	58
2013-04-15 09:04:32	2013-04-15 09:04:32	10.13.77.49	172.20.0.2	6	58377	3389	1	58
2013-04-15 09:04:34	2013-04-15 09:04:34	10.13.77.49	172.20.0.2	6	58378	3389	1	58
2013-04-15 09:04:35	2013-04-15 09:04:35	10.13.77.49	172.20.0.2	6	58379	3389	2	112
2013-04-15 09:04:36	2013-04-15 09:04:36	10.13.77.49	172.20.0.2	6	58380	3389	1	58
2013-04-15 09:04:38	2013-04-15 09:04:38	10.13.77.49	172.20.0.2	6	58381	3389	1	58
2013-04-15 09:04:39	2013-04-15 09:04:39	10.13.77.49	172.20.0.2	6	58382	3389	1	58
2013-04-15 09:04:41	2013-04-15 09:04:41	10.13.77.49	172.20.0.2	6	58383	3389	1	58
2013-04-15 09:04:42	2013-04-15 09:04:42	10.13.77.49	172.20.0.2	6	58384	3389	1	58
2013-04-15 09:04:44	2013-04-15 09:04:44	10.13.77.49	172.20.0.2	6	58385	3389	1	58
2013-04-15 09:04:45	2013-04-15 09:04:45	10.13.77.49	172.20.0.2	6	58386	3389	1	58
2013-04-15 09:04:47	2013-04-15 09:04:47	10.13.77.49	172.20.0.2	6	58387	3389	1	58
2013-04-15 09:04:48	2013-04-15 09:04:48	10.13.77.49	172.20.0.2	6	58388	3389	1	58
2013-04-15 09:04:50	2013-04-15 09:04:50	10.13.77.49	172.20.0.2	6	58389	3389	1	58
2013-04-15 09:04:51	2013-04-15 09:04:51	10.13.77.49	172.20.0.2	6	58390	3389	1	58
2013-04-15 09:04:53	2013-04-15 09:04:53	10.13.77.49	172.20.0.2	6	58391	3389	1	58
2013-04-15 09:04:54	2013-04-15 09:04:54	10.13.77.49	172.20.0.2	6	58392	3389	1	58
2013-04-15 09:04:56	2013-04-15 09:04:56	10.13.77.49	172.20.0.2	6	58393	3389	1	58
2013-04-15 09:04:57	2013-04-15 09:04:57	10.13.77.49	172.20.0.2	6	58394	3389	1	58
2013-04-15 09:04:59	2013-04-15 09:04:59	10.13.77.49	172.20.0.2	6	58395	3389	1	58
2013-04-15 09:05:00	2013-04-15 09:05:00	10.13.77.49	172.20.0.2	6	58396	3389	1	58
2013-04-15 09:05:02	2013-04-15 09:05:02	10.13.77.49	172.20.0.2	6	58397	3389	1	58
2013-04-15 09:05:03	2013-04-15 09:05:03	10.13.77.49	172.20.0.2	6	58398	3389	1	58
2013-04-15 09:05:05	2013-04-15 09:05:05	10.13.77.49	172.20.0.2	6	58399	3389	1	58
2013-04-15 09:05:06	2013-04-15 09:05:06	10.13.77.49	172.20.0.2	6	58400	3389	2	112
2013-04-15 09:05:08	2013-04-15 09:05:08	10.13.77.49	172.20.0.2	6	58401	3389	1	58
2013-04-15 09:05:09	2013-04-15 09:05:09	10.13.77.49	172.20.0.2	6	58402	3389	1	58
2013-04-15 09:05:11	2013-04-15 09:05:11	10.13.77.49	172.20.0.2	6	58403	3389	1	58
2013-04-15 09:05:12	2013-04-15 09:05:12	10.13.77.49	172.20.0.2	6	58404	3389	1	58
2013-04-15 09:05:14	2013-04-15 09:05:14	10.13.77.49	172.20.0.2	6	58405	3389	1	58
2013-04-15 09:05:15	2013-04-15 09:05:15	10.13.77.49	172.20.0.2	6	58406	3389	1	58
2013-04-15 09:05:17	2013-04-15 09:05:17	10.13.77.49	172.20.0.2	6	58407	3389	1	58
2013-04-15 09:05:18	2013-04-15 09:05:18	10.13.77.49	172.20.0.2	6	58408	3389	1	58
2013-04-15 09:05:20	2013-04-15 09:05:20	10.13.77.49	172.20.0.2	6	58409	3389	1	58
2013-04-15 09:05:21	2013-04-15 09:05:21	10.13.77.49	172.20.0.2	6	58410	3389	1	58
2013-04-15 09:05:23	2013-04-15 09:05:23	10.13.77.49	172.20.0.2	6	58411	3389	1	58
2013-04-15 09:05:24	2013-04-15 09:05:24	10.13.77.49	172.20.0.2	6	58412	3389	1	58
2013-04-15 09:05:26	2013-04-15 09:05:26	10.13.77.49	172.20.0.2	6	58413	3389	1	58
2013-04-15 09:05:27	2013-04-15 09:05:27	10.13.77.49	172.20.0.2	6	58414	3389	1	58
2013-04-15 09:05:29	2013-04-15 09:05:29	10.13.77.49	172.20.0.2	6	58415	3389	1	58
2013-04-15 09:05:30	2013-04-15 09:05:30	10.13.77.49	172.20.0.2	6	58416	3389	1	58
2013-04-15 09:05:32	2013-04-15 09:05:32	10.13.77.49	172.20.0.2	6	58417	3389	1	58
2013-04-15 09:05:33	2013-04-15 09:05:33	10.13.77.49	172.20.0.2	6	58418	3389	1	58
2013-04-15 09:05:35	2013-04-15 09:05:35	10.13.77.49	172.20.0.2	6	58419	3389	1	58
2013-04-15 09:05:36	2013-04-15 09:05:36	10.13.77.49	172.20.0.2	6	58420	3389	1	58
2013-04-15 09:05:38	2013-04-15 09:05:38	10.13.77.49	172.20.0.2	6	58421	3389	2	112
2013-04-15 09:05:39	2013-04-15 09:05:39	10.13.77.49	172.20.0.2	6	58422	3389	1	58
2013-04-15 09:05:40	2013-04-15 09:05:40	10.13.77.49	172.20.0.2	6	58423	3389	1	58
2013-04-15 09:05:42	2013-04-15 09:05:42	10.13.77.49	172.20.0.2	6	58424	3389	1	58
2013-04-15 09:05:43	2013-04-15 09:05:43	10.13.77.49	172.20.0.2	6	58425	3389	1	58
2013-04-15 09:05:45	2013-04-15 09:05:45	10.13.77.49	172.20.0.2	6	58426	3389	1	58
2013-04-15 09:05:46	2013-04-15 09:05:46	10.13.77.49	172.20.0.2	6	58427	3389	1	58
2013-04-15 09:05:48	2013-04-15 09:05:48	10.13.77.49	172.20.0.2	6	58428	3389	1	58
2013-04-15 09:05:49	2013-04-15 09:05:49	10.13.77.49	172.20.0.2	6	58429	3389	1	58
2013-04-15 09:05:51	2013-04-15 09:05:51	10.13.77.49	172.20.0.2	6	58430	3389	1	58
2013-04-15 09:05:52	2013-04-15 09:05:52	10.13.77.49	172.20.0.2	6	58431	3389	1	58
2013-04-15 09:05:54	2013-04-15 09:05:54	10.13.77.49	172.20.0.2	6	58432	3389	1	58
2013-04-15 09:05:55	2013-04-15 09:05:55	10.13.77.49	172.20.0.2	6	58433	3389	1	58
2013-04-15 09:05:57	2013-04-15 09:05:57	10.13.77.49	172.20.0.2	6	58434	3389	1	58
2013-04-15 09:05:58	2013-04-15 09:05:58	10.13.77.49	172.20.0.2	6	58435	3389	1	58
2013-04-15 09:06:00	2013-04-15 09:06:00	10.13.77.49	172.20.0.2	6	58436	3389	1	58
2013-04-15 09:06:01	2013-04-15 09:06:01	10.13.77.49	172.20.0.2	6	58437	3389	1	58
2013-04-15 09:06:03	2013-04-15 09:06:03	10.13.77.49	172.20.0.2	6	58438	3389	1	58
2013-04-15 09:06:04	2013-04-15 09:06:04	10.13.77.49	172.20.0.2	6	58439	3389	1	58
