firstseen	lastseen	srcip	dstip	sport	dport	conns	maxpkts	avgpkts	maxbytes	avgbytes
2013-04-03 08:55:45	2013-04-03 08:55:45	172.10.1.115	10.199.250.2	3356	15930	1	55	55.0	2978	2978.0
2013-04-06 11:17:59	2013-04-06 11:17:59	172.10.1.115	10.199.250.2	3387	32429	1	9	9.0	494	494.0
2013-04-02 13:38:56	2013-04-02 13:38:56	172.10.1.115	10.199.250.2	3425	10434	1	34	34.0	1844	1844.0
2013-04-04 07:42:39	2013-04-04 07:42:39	172.10.1.115	10.199.250.2	3480	18350	1	37	37.0	2230	2230.0
2013-04-02 10:15:52	2013-04-02 10:15:52	172.10.1.115	10.199.250.2	3532	5272	1	14	14.0	764	764.0
2013-04-02 11:47:48	2013-04-02 11:47:48	172.10.1.115	10.199.250.2	3598	7609	1	45	45.0	2438	2438.0
2013-04-04 11:25:24	2013-04-04 11:25:24	172.10.1.115	10.199.250.2	3641	23970	1	32	32.0	1884	1884.0
2013-04-04 08:33:06	2013-04-04 08:33:06	172.10.1.115	10.199.250.2	3673	19594	1	29	29.0	1574	1574.0
2013-04-02 07:39:05	2013-04-02 07:39:05	172.10.1.115	10.199.250.2	3733	1327	1	37	37.0	2238	2238.0
2013-04-02 13:35:01	2013-04-02 13:35:01	172.10.1.115	10.199.250.2	3816	10337	1	32	32.0	1736	1736.0
2013-04-06 10:51:17	2013-04-06 10:51:17	172.10.1.115	10.199.250.2	3911	31755	1	31	31.0	1706	1706.0
2013-04-01 13:59:37	2013-04-01 13:59:37	172.10.1.115	10.199.250.2	3953	9528	1	14	14.0	764	764.0
2013-04-03 07:34:04	2013-04-03 07:34:04	172.10.1.115	10.199.250.2	3953	13839	1	14	14.0	764	764.0
2013-04-03 07:26:33	2013-04-03 07:26:33	172.10.1.115	10.199.250.2	3975	13652	1	29	29.0	1574	1574.0
2013-04-02 09:11:42	2013-04-02 09:11:42	172.10.1.115	10.199.250.2	3982	3643	1	44	44.0	2384	2384.0
2013-04-06 10:57:55	2013-04-06 10:57:55	172.10.1.115	10.199.250.2	4043	31929	1	14	14.0	764	764.0
2013-04-06 11:21:42	2013-04-06 11:21:42	172.10.1.115	10.199.250.2	4083	32516	1	35	35.0	1994	1994.0
2013-04-02 12:48:41	2013-04-02 12:48:41	172.10.1.115	10.199.250.2	4133	9159	1	48	48.0	2600	2600.0
2013-04-01 14:59:28	2013-04-01 14:59:28	172.10.1.115	10.199.250.2	4472	11052	1	14	14.0	764	764.0
2013-04-01 09:24:24	2013-04-01 09:24:24	172.10.1.115	10.199.250.2	4516	2533	1	14	14.0	764	764.0
2013-04-04 09:17:26	2013-04-04 09:17:26	172.10.1.115	10.199.250.2	4663	20719	1	41	41.0	2222	2222.0
2013-04-01 13:00:55	2013-04-01 13:00:55	172.10.1.115	10.199.250.2	4771	8029	1	27	27.0	1466	1466.0
2013-04-07 08:38:56	2013-04-07 08:38:56	172.10.1.115	10.199.250.2	4855	34954	1	17	17.0	1010	1010.0
2013-04-02 14:05:49	2013-04-02 14:05:49	172.10.1.115	10.199.250.2	4896	11111	1	35	35.0	1898	1898.0
2013-04-07 07:41:19	2013-04-07 07:41:19	172.10.1.115	10.199.250.2	4951	33490	1	33	33.0	1838	1838.0
2013-04-01 10:50:11	2013-04-01 10:50:11	172.10.1.115	10.199.250.2	4953	4709	1	32	32.0	1736	1736.0
2013-04-01 12:42:56	2013-04-01 12:42:56	172.10.1.116	10.199.250.2	1147	7575	1	15	15.0	818	818.0
2013-04-04 08:06:14	2013-04-04 08:06:14	172.10.1.116	10.199.250.2	1351	18927	1	37	37.0	2150	2150.0
2013-04-01 11:14:20	2013-04-01 11:14:20	172.10.1.116	10.199.250.2	1395	5323	1	14	14.0	764	764.0
2013-04-04 09:13:52	2013-04-04 09:13:52	172.10.1.116	10.199.250.2	1500	20626	1	14	14.0	764	764.0
2013-04-04 08:53:13	2013-04-04 08:53:13	172.10.1.116	10.199.250.2	1506	20107	1	14	14.0	764	764.0
2013-04-04 09:27:46	2013-04-04 09:27:46	172.10.1.116	10.199.250.2	1617	20986	1	14	14.0	764	764.0
2013-04-01 10:46:39	2013-04-01 10:46:39	172.10.1.116	10.199.250.2	1740	4627	1	39	39.0	2114	2114.0
2013-04-01 12:37:09	2013-04-01 12:37:09	172.10.1.116	10.199.250.2	1748	7376	1	39	39.0	2114	2114.0
2013-04-07 07:32:15	2013-04-07 07:32:15	172.10.1.116	10.199.250.2	1813	33270	1	57	57.0	3290	3290.0
2013-04-02 09:09:45	2013-04-02 09:09:45	172.10.1.116	10.199.250.2	1860	3598	1	14	14.0	764	764.0
2013-04-05 07:34:01	2013-04-05 07:34:01	172.10.1.116	10.199.250.2	1895	24275	1	17	17.0	950	950.0
2013-04-07 07:41:59	2013-04-07 07:41:59	172.10.1.116	10.199.250.2	1915	33519	1	20	20.0	1208	1208.0
2013-04-06 11:03:09	2013-04-06 11:03:09	172.10.1.116	10.199.250.2	2009	32063	1	17	17.0	974	974.0
2013-04-01 14:36:14	2013-04-01 14:36:14	172.10.1.116	10.199.250.2	2129	10460	1	41	41.0	2222	2222.0
2013-04-06 09:01:09	2013-04-06 09:01:09	172.10.1.116	10.199.250.2	2228	28973	1	43	43.0	2330	2330.0
2013-04-01 13:36:50	2013-04-01 13:36:50	172.10.1.116	10.199.250.2	2251	8946	1	59	59.0	3194	3194.0
2013-04-03 10:15:41	2013-04-03 10:15:41	172.10.1.116	10.199.250.2	2256	17953	1	15	15.0	818	818.0
2013-04-01 15:32:11	2013-04-01 15:32:11	172.10.1.116	10.199.250.2	2272	11877	1	35	35.0	1898	1898.0
2013-04-02 10:38:55	2013-04-02 10:38:55	172.10.1.116	10.199.250.2	2336	5861	1	33	33.0	1790	1790.0
2013-04-06 10:31:28	2013-04-06 10:31:28	172.10.1.116	10.199.250.2	2546	31256	1	18	18.0	1016	1016.0
2013-04-01 10:24:00	2013-04-01 10:24:00	172.10.1.116	10.199.250.2	2573	4049	1	43	43.0	2330	2330.0
2013-04-02 12:03:05	2013-04-02 12:03:05	172.10.1.116	10.199.250.2	2595	8002	1	41	41.0	2222	2222.0
2013-04-07 07:45:59	2013-04-07 07:45:59	172.10.1.116	10.199.250.2	2682	33619	1	14	14.0	788	788.0
2013-04-04 09:50:47	2013-04-04 09:50:47	172.10.1.116	10.199.250.2	2973	21565	1	52	52.0	2816	2816.0
2013-04-01 14:19:59	2013-04-01 14:19:59	172.10.1.116	10.199.250.2	3016	10044	1	33	33.0	1790	1790.0
2013-04-06 10:43:03	2013-04-06 10:43:03	172.10.1.116	10.199.250.2	3153	31546	1	33	33.0	1790	1790.0
2013-04-05 07:38:04	2013-04-05 07:38:04	172.10.1.116	10.199.250.2	3195	24385	1	35	35.0	1898	1898.0
2013-04-01 16:03:21	2013-04-01 16:03:21	172.10.1.116	10.199.250.2	3330	12667	1	31	31.0	1682	1682.0
2013-04-06 08:18:53	2013-04-06 08:18:53	172.10.1.116	10.199.250.2	3471	27907	1	40	40.0	2272	2272.0
2013-04-02 08:08:32	2013-04-02 08:08:32	172.10.1.116	10.199.250.2	3486	1990	1	39	39.0	2114	2114.0
2013-04-01 09:43:14	2013-04-01 09:43:14	172.10.1.116	10.199.250.2	3680	3005	1	30	30.0	1628	1628.0
2013-04-04 08:25:13	2013-04-04 08:25:13	172.10.1.116	10.199.250.2	3694	19401	1	40	40.0	2492	2492.0
2013-04-01 13:02:41	2013-04-01 13:02:41	172.10.1.116	10.199.250.2	3813	8080	1	43	43.0	2330	2330.0
2013-04-02 13:19:21	2013-04-02 13:19:21	172.10.1.116	10.199.250.2	3886	9939	1	36	36.0	1952	1952.0
2013-04-06 07:58:33	2013-04-06 07:58:33	172.10.1.116	10.199.250.2	3903	27385	1	12	12.0	668	668.0
2013-04-02 11:23:02	2013-04-02 11:23:02	172.10.1.116	10.199.250.2	4086	6979	1	39	39.0	2114	2114.0
2013-04-07 07:57:47	2013-04-07 07:57:47	172.10.1.116	10.199.250.2	4370	33914	1	64	64.0	3756	3756.0
2013-04-06 09:43:12	2013-04-06 09:43:12	172.10.1.116	10.199.250.2	4387	30039	1	14	14.0	764	764.0
2013-04-02 08:54:03	2013-04-02 08:54:03	172.10.1.116	10.199.250.2	4389	3202	1	43	43.0	2330	2330.0
2013-04-01 14:48:57	2013-04-01 14:48:57	172.10.1.116	10.199.250.2	4398	10780	1	43	43.0	2330	2330.0
2013-04-02 09:28:50	2013-04-02 09:28:50	172.10.1.116	10.199.250.2	4718	4082	1	34	34.0	1844	1844.0
2013-04-02 12:15:06	2013-04-02 12:15:06	172.10.1.116	10.199.250.2	4742	8306	1	29	29.0	1574	1574.0
2013-04-01 08:38:51	2013-04-01 08:38:51	172.10.1.116	10.199.250.2	4873	1383	1	14	14.0	764	764.0
2013-04-02 10:31:27	2013-04-02 10:31:27	172.10.1.116	10.199.250.2	4933	5670	1	49	49.0	2654	2654.0
2013-04-01 10:54:40	2013-04-01 10:54:40	172.10.1.116	10.199.250.2	4950	4828	1	30	30.0	1628	1628.0
2013-04-01 15:00:18	2013-04-01 15:00:18	172.10.1.116	10.199.250.2	4957	11073	1	43	43.0	2330	2330.0
2013-04-04 09:01:02	2013-04-04 09:01:02	172.10.1.117	10.199.250.2	1161	20307	1	35	35.0	2042	2042.0
2013-04-01 16:28:08	2013-04-01 16:28:08	172.10.1.117	10.199.250.2	1212	13290	1	39	39.0	2114	2114.0
2013-04-04 10:03:21	2013-04-04 10:03:21	172.10.1.117	10.199.250.2	1345	21884	1	43	43.0	2330	2330.0
2013-04-07 07:38:15	2013-04-07 07:38:15	172.10.1.117	10.199.250.2	1391	33427	1	3	3.0	186	186.0
2013-04-03 10:06:39	2013-04-03 10:06:39	172.10.1.117	10.199.250.2	1433	17725	1	36	36.0	1952	1952.0
2013-04-02 12:04:56	2013-04-02 12:04:56	172.10.1.117	10.199.250.2	1577	8050	1	46	46.0	2492	2492.0
2013-04-05 07:33:45	2013-04-05 07:33:45	172.10.1.117	10.199.250.2	1636	24257	1	17	17.0	998	998.0
2013-04-10 07:35:48	2013-04-10 07:35:48	172.10.1.117	10.199.250.2	1672	47216	1	30	30.0	1628	1628.0
2013-04-06 09:58:40	2013-04-06 09:58:40	172.10.1.117	10.199.250.2	1701	30432	1	54	54.0	2924	2924.0
2013-04-02 10:38:36	2013-04-02 10:38:36	172.10.1.117	10.199.250.2	1950	5856	1	37	37.0	2006	2006.0
2013-04-03 07:57:41	2013-04-03 07:57:41	172.10.1.117	10.199.250.2	2214	14457	1	29	29.0	1574	1574.0
2013-04-01 15:32:12	2013-04-01 15:32:12	172.10.1.117	10.199.250.2	2287	11879	1	43	43.0	2330	2330.0
2013-04-02 09:58:30	2013-04-02 09:58:30	172.10.1.117	10.199.250.2	2386	4832	1	30	30.0	1628	1628.0
2013-04-02 10:18:21	2013-04-02 10:18:21	172.10.1.117	10.199.250.2	2456	5335	1	29	29.0	1574	1574.0
2013-04-06 08:04:01	2013-04-06 08:04:01	172.10.1.117	10.199.250.2	2555	27529	1	38	38.0	2268	2268.0
2013-04-04 08:07:28	2013-04-04 08:07:28	172.10.1.117	10.199.250.2	2580	18960	1	55	55.0	3146	3146.0
2013-04-01 15:43:55	2013-04-01 15:43:55	172.10.1.117	10.199.250.2	2582	12175	1	30	30.0	1628	1628.0
2013-04-04 09:39:38	2013-04-04 09:39:38	172.10.1.117	10.199.250.2	2678	21286	1	30	30.0	1628	1628.0
2013-04-04 10:23:04	2013-04-04 10:23:04	172.10.1.117	10.199.250.2	2761	22385	1	57	57.0	3086	3086.0
2013-04-07 09:02:34	2013-04-07 09:02:34	172.10.1.117	10.199.250.2	3000	35550	1	49	49.0	2654	2654.0
2013-04-02 14:37:40	2013-04-02 14:37:40	172.10.1.117	10.199.250.2	3113	11923	1	43	43.0	2330	2330.0
2013-04-01 12:59:53	2013-04-01 12:59:53	172.10.1.117	10.199.250.2	3144	8010	1	14	14.0	764	764.0
2013-04-01 09:56:46	2013-04-01 09:56:46	172.10.1.117	10.199.250.2	3198	3357	1	30	30.0	1628	1628.0
2013-04-10 07:39:15	2013-04-10 07:39:15	172.10.1.117	10.199.250.2	3371	47314	1	30	30.0	1628	1628.0
2013-04-01 09:33:01	2013-04-01 09:33:01	172.10.1.117	10.199.250.2	3375	2757	1	10	10.0	548	548.0
2013-04-06 09:51:26	2013-04-06 09:51:26	172.10.1.117	10.199.250.2	3391	30242	1	36	36.0	2068	2068.0
2013-04-02 08:36:47	2013-04-02 08:36:47	172.10.1.117	10.199.250.2	3536	2752	1	4	4.0	224	224.0
2013-04-01 13:34:52	2013-04-01 13:34:52	172.10.1.117	10.199.250.2	3596	8893	1	43	43.0	2330	2330.0
2013-04-02 14:49:18	2013-04-02 14:49:18	172.10.1.117	10.199.250.2	3648	12222	1	29	29.0	1574	1574.0
2013-04-03 07:50:14	2013-04-03 07:50:14	172.10.1.117	10.199.250.2	3759	14262	1	37	37.0	2006	2006.0
2013-04-03 08:18:02	2013-04-03 08:18:02	172.10.1.117	10.199.250.2	3789	14970	1	33	33.0	1790	1790.0
2013-04-05 08:22:01	2013-04-05 08:22:01	172.10.1.117	10.199.250.2	3814	25445	1	55	55.0	3238	3238.0
2013-04-02 11:37:19	2013-04-02 11:37:19	172.10.1.117	10.199.250.2	3826	7343	1	44	44.0	2384	2384.0
2013-04-01 10:21:29	2013-04-01 10:21:29	172.10.1.117	10.199.250.2	4078	3977	1	44	44.0	2384	2384.0
2013-04-02 14:22:19	2013-04-02 14:22:19	172.10.1.117	10.199.250.2	4111	11531	1	49	49.0	2654	2654.0
2013-04-03 08:37:49	2013-04-03 08:37:49	172.10.1.117	10.199.250.2	4238	15469	1	14	14.0	764	764.0
2013-04-02 11:29:14	2013-04-02 11:29:14	172.10.1.117	10.199.250.2	4354	7139	1	29	29.0	1574	1574.0
2013-04-03 07:34:22	2013-04-03 07:34:22	172.10.1.117	10.199.250.2	4399	13853	1	14	14.0	764	764.0
2013-04-03 08:05:30	2013-04-03 08:05:30	172.10.1.117	10.199.250.2	4422	14652	1	35	35.0	1898	1898.0
2013-04-01 08:38:42	2013-04-01 08:38:42	172.10.1.117	10.199.250.2	4685	1378	1	43	43.0	2330	2330.0
2013-04-01 13:16:13	2013-04-01 13:16:13	172.10.1.117	10.199.250.2	4696	8417	1	14	14.0	764	764.0
2013-04-03 09:09:48	2013-04-03 09:09:48	172.10.1.117	10.199.250.2	4909	16286	1	30	30.0	1628	1628.0
2013-04-01 12:14:49	2013-04-01 12:14:49	172.10.1.118	10.199.250.2	1071	6860	1	14	14.0	764	764.0
2013-04-03 09:59:08	2013-04-03 09:59:08	172.10.1.118	10.199.250.2	1086	17537	1	47	47.0	2546	2546.0
2013-04-04 10:29:23	2013-04-04 10:29:23	172.10.1.118	10.199.250.2	1120	22549	1	14	14.0	764	764.0
2013-04-06 09:23:14	2013-04-06 09:23:14	172.10.1.118	10.199.250.2	1167	29534	1	15	15.0	818	818.0
2013-04-01 12:34:45	2013-04-01 12:34:45	172.10.1.118	10.199.250.2	1187	7368	1	30	30.0	1628	1628.0
2013-04-04 08:06:07	2013-04-04 08:06:07	172.10.1.118	10.199.250.2	1194	18923	1	11	11.0	614	614.0
2013-04-01 10:54:58	2013-04-01 10:54:58	172.10.1.118	10.199.250.2	1273	4837	1	48	48.0	2600	2600.0
2013-04-04 07:34:44	2013-04-04 07:34:44	172.10.1.118	10.199.250.2	1349	18150	1	55	55.0	3122	3122.0
2013-04-02 12:46:38	2013-04-02 12:46:38	172.10.1.118	10.199.250.2	1420	9109	1	14	14.0	764	764.0
2013-04-01 13:01:23	2013-04-01 13:01:23	172.10.1.118	10.199.250.2	1493	8043	1	30	30.0	1628	1628.0
2013-04-03 08:54:09	2013-04-03 08:54:09	172.10.1.118	10.199.250.2	1575	15887	1	64	64.0	3464	3464.0
2013-04-01 10:19:03	2013-04-01 10:19:03	172.10.1.118	10.199.250.2	1588	3919	1	30	30.0	1628	1628.0
2013-04-04 08:10:11	2013-04-04 08:10:11	172.10.1.118	10.199.250.2	1737	19028	1	14	14.0	764	764.0
2013-04-01 10:23:17	2013-04-01 10:23:17	172.10.1.118	10.199.250.2	1873	4030	1	14	14.0	764	764.0
2013-04-01 09:04:33	2013-04-01 09:04:33	172.10.1.118	10.199.250.2	2075	2034	1	43	43.0	2330	2330.0
2013-04-01 08:39:44	2013-04-01 08:39:44	172.10.1.118	10.199.250.2	2137	1444	1	30	30.0	1628	1628.0
2013-04-05 09:02:57	2013-04-05 09:02:57	172.10.1.118	10.199.250.2	2211	26267	1	14	14.0	764	764.0
2013-04-01 15:55:39	2013-04-01 15:55:39	172.10.1.118	10.199.250.2	2314	12472	1	29	29.0	1574	1574.0
2013-04-07 08:09:57	2013-04-07 08:09:57	172.10.1.118	10.199.250.2	2461	34213	1	12	12.0	692	692.0
2013-04-03 09:47:55	2013-04-03 09:47:55	172.10.1.118	10.199.250.2	2499	17249	1	13	13.0	710	710.0
2013-04-01 10:04:00	2013-04-01 10:04:00	172.10.1.118	10.199.250.2	2692	3544	1	35	35.0	1898	1898.0
2013-04-02 09:14:25	2013-04-02 09:14:25	172.10.1.118	10.199.250.2	2730	3716	1	33	33.0	1790	1790.0
2013-04-01 11:42:42	2013-04-01 11:42:42	172.10.1.118	10.199.250.2	2817	6041	1	30	30.0	1628	1628.0
2013-04-04 09:15:31	2013-04-04 09:15:31	172.10.1.118	10.199.250.2	2838	20672	1	44	44.0	2384	2384.0
2013-04-06 08:07:29	2013-04-06 08:07:29	172.10.1.118	10.199.250.2	2838	27620	1	40	40.0	2360	2360.0
2013-04-06 08:10:58	2013-04-06 08:10:58	172.10.1.118	10.199.250.2	2838	27710	1	3	3.0	186	186.0
2013-04-07 08:48:56	2013-04-07 08:48:56	172.10.1.118	10.199.250.2	3002	35199	1	55	55.0	3258	3258.0
2013-04-01 09:56:36	2013-04-01 09:56:36	172.10.1.118	10.199.250.2	3008	3351	1	30	30.0	1628	1628.0
2013-04-02 14:42:42	2013-04-02 14:42:42	172.10.1.118	10.199.250.2	3019	12055	1	46	46.0	2492	2492.0
2013-04-01 15:39:23	2013-04-01 15:39:23	172.10.1.118	10.199.250.2	3324	12059	1	48	48.0	2600	2600.0
2013-04-02 11:58:43	2013-04-02 11:58:43	172.10.1.118	10.199.250.2	3590	7890	1	52	52.0	2816	2816.0
2013-04-02 08:31:10	2013-04-02 08:31:10	172.10.1.118	10.199.250.2	4039	2620	1	50	50.0	2708	2708.0
2013-04-03 07:34:10	2013-04-03 07:34:10	172.10.1.118	10.199.250.2	4100	13842	1	30	30.0	1628	1628.0
2013-04-05 08:49:50	2013-04-05 08:49:50	172.10.1.118	10.199.250.2	4177	25882	1	6	6.0	332	332.0
2013-04-03 08:05:22	2013-04-03 08:05:22	172.10.1.118	10.199.250.2	4265	14649	1	50	50.0	2708	2708.0
2013-04-02 10:04:29	2013-04-02 10:04:29	172.10.1.118	10.199.250.2	4314	4985	1	4	4.0	224	224.0
2013-04-06 09:27:42	2013-04-06 09:27:42	172.10.1.118	10.199.250.2	4366	29644	1	43	43.0	2330	2330.0
2013-04-02 11:43:01	2013-04-02 11:43:01	172.10.1.118	10.199.250.2	4421	7491	1	34	34.0	1844	1844.0
2013-04-05 08:56:56	2013-04-05 08:56:56	172.10.1.118	10.199.250.2	4450	26131	1	29	29.0	1574	1574.0
2013-04-03 07:42:25	2013-04-03 07:42:25	172.10.1.118	10.199.250.2	4516	14059	1	30	30.0	1628	1628.0
2013-04-03 09:09:22	2013-04-03 09:09:22	172.10.1.118	10.199.250.2	4526	16278	1	47	47.0	2546	2546.0
2013-04-06 09:48:06	2013-04-06 09:48:06	172.10.1.118	10.199.250.2	4560	30155	1	30	30.0	1628	1628.0
2013-04-04 10:40:40	2013-04-04 10:40:40	172.10.1.118	10.199.250.2	4675	22837	1	34	34.0	2108	2108.0
2013-04-04 08:48:24	2013-04-04 08:48:24	172.10.1.118	10.199.250.2	4683	19988	1	14	14.0	764	764.0
2013-04-06 11:02:08	2013-04-06 11:02:08	172.10.1.118	10.199.250.2	4833	32033	1	33	33.0	1886	1886.0
2013-04-01 11:34:42	2013-04-01 11:34:42	172.10.1.118	10.199.250.2	4915	5839	1	29	29.0	1574	1574.0
2013-04-06 08:02:32	2013-04-06 08:02:32	172.10.1.119	10.199.250.2	1071	27487	1	14	14.0	764	764.0
2013-04-04 09:42:56	2013-04-04 09:42:56	172.10.1.119	10.199.250.2	1106	21371	1	30	30.0	1628	1628.0
2013-04-04 07:34:30	2013-04-04 07:34:30	172.10.1.119	10.199.250.2	1147	21	1	5	5.0	278	278.0
2013-04-04 10:03:14	2013-04-04 10:03:14	172.10.1.119	10.199.250.2	1208	21881	1	36	36.0	1952	1952.0
2013-04-02 14:57:31	2013-04-02 14:57:31	172.10.1.119	10.199.250.2	1311	12433	1	3	3.0	186	186.0
2013-04-01 10:59:29	2013-04-01 10:59:29	172.10.1.119	10.199.250.2	1472	4949	1	14	14.0	764	764.0
2013-04-01 10:55:17	2013-04-01 10:55:17	172.10.1.119	10.199.250.2	1537	4842	1	35	35.0	1898	1898.0
2013-04-03 08:25:26	2013-04-03 08:25:26	172.10.1.119	10.199.250.2	1677	15154	1	29	29.0	1574	1574.0
2013-04-02 11:21:36	2013-04-02 11:21:36	172.10.1.119	10.199.250.2	1781	6944	1	35	35.0	1898	1898.0
2013-04-02 14:07:05	2013-04-02 14:07:05	172.10.1.119	10.199.250.2	1819	11148	1	38	38.0	2060	2060.0
2013-04-01 14:36:12	2013-04-01 14:36:12	172.10.1.119	10.199.250.2	2079	10459	1	14	14.0	764	764.0
2013-04-02 14:14:33	2013-04-02 14:14:33	172.10.1.119	10.199.250.2	2640	11338	1	2	2.0	116	116.0
2013-04-04 07:42:07	2013-04-04 07:42:07	172.10.1.119	10.199.250.2	2930	18314	1	54	54.0	3116	3116.0
2013-04-07 07:49:29	2013-04-07 07:49:29	172.10.1.119	10.199.250.2	2969	33701	1	40	40.0	2352	2352.0
2013-04-03 09:56:52	2013-04-03 09:56:52	172.10.1.119	10.199.250.2	2997	17479	1	29	29.0	1574	1574.0
2013-04-03 10:08:06	2013-04-03 10:08:06	172.10.1.119	10.199.250.2	3018	17764	1	14	14.0	764	764.0
2013-04-02 14:03:23	2013-04-02 14:03:23	172.10.1.119	10.199.250.2	3114	11053	1	43	43.0	2330	2330.0
2013-04-02 13:00:57	2013-04-02 13:00:57	172.10.1.119	10.199.250.2	3149	9473	1	30	30.0	1628	1628.0
2013-04-01 12:41:40	2013-04-01 12:41:40	172.10.1.119	10.199.250.2	3256	7542	1	31	31.0	1682	1682.0
2013-04-02 13:48:09	2013-04-02 13:48:09	172.10.1.119	10.199.250.2	3293	10670	1	39	39.0	2114	2114.0
2013-04-07 09:02:56	2013-04-07 09:02:56	172.10.1.119	10.199.250.2	3308	35558	1	56	56.0	3032	3032.0
2013-04-02 08:33:40	2013-04-02 08:33:40	172.10.1.119	10.199.250.2	3372	2677	1	43	43.0	2330	2330.0
2013-04-05 07:38:22	2013-04-05 07:38:22	172.10.1.119	10.199.250.2	3521	24401	1	3	3.0	186	186.0
2013-04-06 09:11:39	2013-04-06 09:11:39	172.10.1.119	10.199.250.2	3707	29237	1	29	29.0	1574	1574.0
2013-04-07 07:57:17	2013-04-07 07:57:17	172.10.1.119	10.199.250.2	3881	33896	1	34	34.0	1868	1868.0
2013-04-01 16:10:57	2013-04-01 16:10:57	172.10.1.119	10.199.250.2	3885	12856	1	43	43.0	2330	2330.0
2013-04-02 09:51:29	2013-04-02 09:51:29	172.10.1.119	10.199.250.2	3984	4648	1	46	46.0	2492	2492.0
2013-04-01 08:35:56	2013-04-01 08:35:56	172.10.1.119	10.199.250.2	4009	1344	1	40	40.0	2168	2168.0
2013-04-07 08:50:18	2013-04-07 08:50:18	172.10.1.119	10.199.250.2	4206	35242	1	31	31.0	1682	1682.0
2013-04-01 13:53:51	2013-04-01 13:53:51	172.10.1.119	10.199.250.2	4537	9375	1	14	14.0	764	764.0
2013-04-07 08:46:37	2013-04-07 08:46:37	172.10.1.119	10.199.250.2	4574	35147	1	36	36.0	1952	1952.0
2013-04-02 09:08:24	2013-04-02 09:08:24	172.10.1.119	10.199.250.2	4645	3561	1	48	48.0	2600	2600.0
2013-04-02 09:12:27	2013-04-02 09:12:27	172.10.1.119	10.199.250.2	4804	3663	1	34	34.0	1844	1844.0
2013-04-02 11:29:35	2013-04-02 11:29:35	172.10.1.119	10.199.250.2	4810	7149	1	29	29.0	1574	1574.0
2013-04-02 10:37:47	2013-04-02 10:37:47	172.10.1.119	10.199.250.2	4833	5833	1	14	14.0	764	764.0
2013-04-02 13:32:02	2013-04-02 13:32:02	172.10.1.119	10.199.250.2	4906	10266	1	37	37.0	2006	2006.0
2013-04-01 10:26:49	2013-04-01 10:26:49	172.10.1.120	10.199.250.2	1132	4118	1	44	44.0	2384	2384.0
2013-04-02 10:44:40	2013-04-02 10:44:40	172.10.1.120	10.199.250.2	1328	6007	1	43	43.0	2330	2330.0
2013-04-03 07:30:09	2013-04-03 07:30:09	172.10.1.120	10.199.250.2	1622	13741	1	36	36.0	1952	1952.0
2013-04-02 10:21:32	2013-04-02 10:21:32	172.10.1.120	10.199.250.2	1812	5421	1	29	29.0	1574	1574.0
2013-04-02 11:46:34	2013-04-02 11:46:34	172.10.1.120	10.199.250.2	1818	7584	1	14	14.0	764	764.0
2013-04-01 12:35:14	2013-04-01 12:35:14	172.10.1.120	10.199.250.2	1878	7380	1	4	4.0	224	224.0
2013-04-06 09:54:18	2013-04-06 09:54:18	172.10.1.120	10.199.250.2	1965	30324	1	55	55.0	3326	3326.0
2013-04-01 10:42:21	2013-04-01 10:42:21	172.10.1.120	10.199.250.2	2007	4515	1	48	48.0	2600	2600.0
2013-04-01 12:27:06	2013-04-01 12:27:06	172.10.1.120	10.199.250.2	2026	7175	1	30	30.0	1628	1628.0
2013-04-02 07:54:41	2013-04-02 07:54:41	172.10.1.120	10.199.250.2	2036	1699	1	45	45.0	2438	2438.0
2013-04-02 14:19:31	2013-04-02 14:19:31	172.10.1.120	10.199.250.2	2074	11465	1	50	50.0	2708	2708.0
2013-04-02 13:17:43	2013-04-02 13:17:43	172.10.1.120	10.199.250.2	2107	9893	1	14	14.0	764	764.0
2013-04-01 14:22:56	2013-04-01 14:22:56	172.10.1.120	10.199.250.2	2123	10117	1	14	14.0	764	764.0
2013-04-06 08:21:20	2013-04-06 08:21:20	172.10.1.120	10.199.250.2	2136	27957	1	34	34.0	1916	1916.0
2013-04-02 10:25:22	2013-04-02 10:25:22	172.10.1.120	10.199.250.2	2166	5517	1	30	30.0	1628	1628.0
2013-04-01 08:33:59	2013-04-01 08:33:59	172.10.1.120	10.199.250.2	2167	1256	1	39	39.0	2114	2114.0
2013-04-06 08:17:43	2013-04-06 08:17:43	172.10.1.120	10.199.250.2	2325	27867	1	63	63.0	3650	3650.0
2013-04-07 07:24:48	2013-04-07 07:24:48	172.10.1.120	10.199.250.2	2372	33133	1	18	18.0	1064	1064.0
2013-04-02 10:29:08	2013-04-02 10:29:08	172.10.1.120	10.199.250.2	2513	5614	1	43	43.0	2330	2330.0
2013-04-04 10:22:55	2013-04-04 10:22:55	172.10.1.120	10.199.250.2	2655	22380	1	14	14.0	764	764.0
2013-04-04 10:18:46	2013-04-04 10:18:46	172.10.1.120	10.199.250.2	2704	22274	1	33	33.0	1790	1790.0
2013-04-06 09:06:25	2013-04-06 09:06:25	172.10.1.120	10.199.250.2	2938	29114	1	35	35.0	1898	1898.0
2013-04-03 10:16:31	2013-04-03 10:16:31	172.10.1.120	10.199.250.2	2952	17970	1	34	34.0	1988	1988.0
